EAG;pol;GAF.x;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar.x;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;date;wp_tot_sum;watdteF;watdte;kPDitch;PvskPDitch;Troebel.naar.helder..mg.P.m2.d.;P.load_year..mgP.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake;HoortBijGeoobject.identificatie;KRWwatertype.code.y;Abundantie fytoplankton _Maatlatten2012 Fytoplankton;Abundantie groeivormen macrofyten _Maatlatten2012 Ov. waterflora;Abundantie groeivormen macrofyten _Maatlatten2018 Ov. waterflora;Afwijking Sander lucioperca_Maatlatten2012 Vis;Bedekking Emerse planten_Maatlatten2012 Ov. waterflora;Bedekking Emerse planten_Maatlatten2018 Ov. waterflora;Bedekking Flab (Floating Algae Beds)_Maatlatten2012 Ov. waterflora;Bedekking Flab (Floating Algae Beds)_Maatlatten2018 Ov. waterflora;Bedekking Grote drijfbladplanten_Maatlatten2012 Ov. waterflora;Bedekking Grote drijfbladplanten_Maatlatten2018 Ov. waterflora;Bedekking Kroos_Maatlatten2012 Ov. waterflora;Bedekking Kroos_Maatlatten2018 Ov. waterflora;Bedekking Kruidlaag_Maatlatten2012 Ov. waterflora;Bedekking Kruidlaag_Maatlatten2018 Ov. waterflora;Bedekking som drijfblad- en emerse planten_Maatlatten2012 Ov. waterflora;Bedekking som flab en kroos_Maatlatten2012 Ov. waterflora;Bedekking som submerse planten en draadalgen_Maatlatten2012 Ov. waterflora;Bedekking som submerse planten en draadalgen_Maatlatten2018 Ov. waterflora;Fytoplankton-kwaliteit _Maatlatten2012 Fytoplankton;Macrofauna-kwaliteit _Maatlatten2012 Macrofauna;Massafractie Abramis brama_Maatlatten2012 Vis;Massafractie Visgilde - plantminnende soort (Pm)_Maatlatten2012 Vis;Massafractie Visgilde - plantminnende soort (Pm)_Maatlatten2018 Vis;Massafractie Visgilde - zuurstoftolerante soort (O2)_Maatlatten2012 Vis;Massafractie Visgilde - zuurstoftolerante soort (O2)_Maatlatten2018 Vis;Massafractie Visgroep - baars en blankvoorn (BB)_Maatlatten2012 Vis;Massafractie Visgroep - baars en blankvoorn (BB)_Maatlatten2018 Vis;Massafractie Visgroep - brasem en karper (BK)_Maatlatten2012 Vis;Massafractie Visgroep - brasem en karper (BK)_Maatlatten2018 Vis;Overige waterflora-kwaliteit _Maatlatten2012 Ov. waterflora;Overige waterflora-kwaliteit _Maatlatten2018 Ov. waterflora;Soortensamenstelling fytoplankton _Maatlatten2012 Fytoplankton;Soortensamenstelling macrofyten _Maatlatten2012 Ov. waterflora;Soortensamenstelling macrofyten _Maatlatten2018 Ov. waterflora;Soortensamenstelling macrofyten Helofyten_Maatlatten2018 Ov. waterflora;Soortensamenstelling macrofyten Hydrofyten_Maatlatten2018 Ov. waterflora;Vis-kwaliteit _Maatlatten2012 Vis;Vis-kwaliteit _Maatlatten2018 Vis;Waterdiepte _Maatlatten2012 Ov. waterflora;Waterdiepte _Maatlatten2018 Ov. waterflora;GAF.y;jaar.y;locatie.x;locatie.y;Ca_mg/kg_dg_BS;DICHTHD_kg/l_BS;Fe_mg/kg_dg_BS;Fe_mg/l_ng_BS;Fe_ug/l_nf_PW;GR_%_dg_BS;GRONDST_SOORT_BS;IR_%_BS;MONSDTE_m_BS;MONSDTE_m_PW;MONSDTE_m_E_BS;MONSDTE_m_E_PW;MONSLTE_m_BS;MONSLTE_m_PW;NH4_mgN/l_nf_PW;PO4_mgP/l_nf_PW;Ptot_gP/kg_dg_BS;Ptot_mgP/l_nf_PW;Ptot_mgP/l_ng_BS;Ptot_mgPOlsen/kg_dg_BS;Ptot_mgPOlsen/l_ng_BS;S_mg/l_OPGLT_PW;SLIBDTE_m_BS;SO4_mg/l_PW;Stot_mg/kg_dg_BS;Stot_mg/l_PW;Stot_mg/l_nf_PW;Stot_mg/l_ng_BS;T_oC_BS;WATDTE_m_BS;X_CODNT_m_BS;X_CODNT_m_PW;Y_CODNT_m_BS;Y_CODNT_m_PW;nlvrFW;nlvrDW;nlvrPW;locatie.KRW.watertype;jaar;bedsubmers;draadwieren;FLAB;bedemers;taludhoek;doorzicht;waterdiepte;dieptedoorzicht;CA_mg/l;CA-1_nf_mg/l;CHLFA_ug/l;CL_mg/l;DIEPTE0_m;DIEPTE1_m;DIEPTE2_m;DIEPTE3_m;DIEPTE4_m;DOC_nf_C_mg/l;EXT380_L380nm_/m;EXT440_L440nm_/m;FEO_ug/l;FLUOBIOV_mm3/l;FLUOBLAU_blauwalg_ug/l;FLUOCRYP_cryptofy_ug/l;FLUODIAT_diatomee_ug/l;FLUOGROE_groenalg_ug/l;FLUOHUM_L450-610nm_DIMSLS;FLUOTOT_ug/l;GELDHD_mS/m;GRZS_dg_%;HCO3_HCO3_mg/l;HCO3-1_nf_HCO3_mg/l;KJN_N_mg/l;LICHTINT0_L400-700nm_umol/m2.s;LICHTINT1_L400-700nm_umol/m2.s;LICHTINT2_L400-700nm_umol/m2.s;LICHTINT3_L400-700nm_umol/m2.s;LICHTINT4_L400-700nm_umol/m2.s;MG-1_nf_mg/l;N_nf_N_mg/l;NH3_nf_N_mg/l;NH4_nf_N_mg/l;NO2_nf_N_mg/l;NO3_nf_N_mg/l;NO3NO2_nf_N_mg/l;O2_mg/l;P_P_mg/l;PH_DIMSLS;PO4_nf_P_mg/l;R2_VEC_DIMSLS;REFINT0_L400-700nm_umol/m2.s;REFINT1_L400-700nm_umol/m2.s;REFINT2_L400-700nm_umol/m2.s;REFINT3_L400-700nm_umol/m2.s;REFINT4_L400-700nm_umol/m2.s;S_mg/l;SO4_mg/l;T_oC;TOC_mg/l;VEC_L400-700nm_/m;VOGEL_n;VUIL_DIMSLS;WATDTE_m;ZICHT_m;ZS_mg/l;ZVP_%;ZWEM_n
2000-EAG-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000-EAG-1;M6b;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;0.5625;0.5625;;;;;;;;0.1875;0.1875;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2008.66666666667;0.833333333333333;;;0.2;;0.766666666666667;1.36666666666667;0.7;;98.8125;13.7777777777778;395.558375634518;;;;;;10.6666666666667;4.14658385093168;1.31366459627329;7.93915343915344;-11.4364705882353;-10.6858823529412;-8.38352941176471;-5.12;-3.05647058823529;-7.16470588235294;12.853125;177.450236966825;51.6666666666667;;257.018633540373;1.70964467005076;;;;;;;3.18604060913706;0.00494240837696335;0.335052083333333;0.036282722513089;1.44960732984293;1.47728426395939;6.81576354679803;0.202893401015228;7.80616113744076;0.115507042253521;;;;;;;;92.8922155688623;12.5554502369668;11.5;;0.125;;2.0304347826087;1.09765625;9.36813186813187;40.1315;
2000-EAG-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;;0.04;0.027;;;0;;;;0.08;;;;;0.08;;0;0;;;;;;;;;;;;0.368;0.193;;0.696;0.358;0.708;0.183;;;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2008.66666666667;0.833333333333333;;;0.2;;0.766666666666667;1.36666666666667;0.7;;98.8125;13.7777777777778;395.558375634518;;;;;;10.6666666666667;4.14658385093168;1.31366459627329;7.93915343915344;-11.4364705882353;-10.6858823529412;-8.38352941176471;-5.12;-3.05647058823529;-7.16470588235294;12.853125;177.450236966825;51.6666666666667;;257.018633540373;1.70964467005076;;;;;;;3.18604060913706;0.00494240837696335;0.335052083333333;0.036282722513089;1.44960732984293;1.47728426395939;6.81576354679803;0.202893401015228;7.80616113744076;0.115507042253521;;;;;;;;92.8922155688623;12.5554502369668;11.5;;0.125;;2.0304347826087;1.09765625;9.36813186813187;40.1315;
2000-EAG-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_VaartenAmsterdam;M6b;;0.165555555555556;0.121377777777778;;;0.0706666666666667;;;;0.220533333333333;;;;;0.255555555555556;;0.0755555555555556;0.0722222222222222;;;;0;0;;;;;0.5625;0.5625;0.178861111111111;0.101677777777778;;0.191955555555556;0.0816388888888889;0.138177777777778;0.0535277777777778;0.1875;0.1875;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2008.66666666667;0.833333333333333;;;0.2;;0.766666666666667;1.36666666666667;0.7;;98.8125;13.7777777777778;395.558375634518;;;;;;10.6666666666667;4.14658385093168;1.31366459627329;7.93915343915344;-11.4364705882353;-10.6858823529412;-8.38352941176471;-5.12;-3.05647058823529;-7.16470588235294;12.853125;177.450236966825;51.6666666666667;;257.018633540373;1.70964467005076;;;;;;;3.18604060913706;0.00494240837696335;0.335052083333333;0.036282722513089;1.44960732984293;1.47728426395939;6.81576354679803;0.202893401015228;7.80616113744076;0.115507042253521;;;;;;;;92.8922155688623;12.5554502369668;11.5;;0.125;;2.0304347826087;1.09765625;9.36813186813187;40.1315;
2000-EAG-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000-EAG-2;M6b;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;0.745;0.745;;;;;;;;0.248;0.248;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2014;4.25;1.8;0;1.5;48.75;0.5;1.1625;0.493939393939394;96;108.526315789474;25.6798245614035;396.884057971014;;;;;;13.2142857142857;5.77829457364341;1.87906976744186;15.3991228070175;-33.8101769911504;-30.1393805309735;-32.0238938053097;-27.5513274336283;-27.2902654867257;-30.6327433628319;22.1;174.632978723404;64.8333333333333;;281.007751937984;2.26449275362319;;;;;;;3.99548872180451;0.00857364341085271;0.667461538461538;0.0697674418604651;1.67441860465116;1.70210144927536;6.89716312056738;0.22268115942029;7.79076923076923;0.0842552447552448;;;;;;;;89.9057971014493;14.6076086956522;14.7777777777778;;5.3953488372093;0.95;1.70625;0.778901734104046;13.5971223021583;55.0507246376812;0.465116279069767
2000-EAG-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;;0.252920634920635;0.208575396825397;;;0.190027777777778;;;;0.252952380952381;;;;;0.349515873015873;;0.156277777777778;0.182666666666667;;;;0;0;;;;;0.745;0.745;0.324170634920635;0.242087301587302;;0.394738095238095;0.275130952380952;0.575936507936508;0.124869047619048;0.248;0.248;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2014;4.25;1.8;0;1.5;48.75;0.5;1.1625;0.493939393939394;96;108.526315789474;25.6798245614035;396.884057971014;;;;;;13.2142857142857;5.77829457364341;1.87906976744186;15.3991228070175;-33.8101769911504;-30.1393805309735;-32.0238938053097;-27.5513274336283;-27.2902654867257;-30.6327433628319;22.1;174.632978723404;64.8333333333333;;281.007751937984;2.26449275362319;;;;;;;3.99548872180451;0.00857364341085271;0.667461538461538;0.0697674418604651;1.67441860465116;1.70210144927536;6.89716312056738;0.22268115942029;7.79076923076923;0.0842552447552448;;;;;;;;89.9057971014493;14.6076086956522;14.7777777777778;;5.3953488372093;0.95;1.70625;0.778901734104046;13.5971223021583;55.0507246376812;0.465116279069767
2000-EAG-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;;0.0966597222222222;0.0722430555555556;;;0.06;;;;0.104277777777778;;;;;0.132347222222222;;0.0609166666666667;0.0525833333333333;;;;;;;;;;;;0.178736111111111;0.0904375;;0.2605625;0.107965277777778;0.227895833333333;0.0480833333333333;;;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2014;0.55;0;0;0.075;90;0.4;1.4;0.3125;;76.0574712643678;8.82876712328767;155;;;;;;7;2.3551724137931;0.770114942528736;6.01369863013699;-37.3905660377359;-36.6698113207547;-36.45;-33.2207547169811;-35.388679245283;-35.0566037735849;10.5928571428571;90.0919540229885;74.9512195121951;;186.551724137931;1.10337078651685;;;;;;;2.61136363636364;0.00259770114942529;0.148965517241379;0.018448275862069;1.49798850574713;1.50292134831461;8.53563218390805;0.120674157303371;7.90804597701149;0.0538258426966292;;;;;;;;63.8202247191011;12.7770114942529;7;;;;1.925;0.77816091954023;10.0561797752809;77.6987951807229;
2000-EAG-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000-EAG-4;M6b;;;;;;;;;;;;;;;;;;;;;;0.866375;0.866375;;;;;1;1;;;;;;;;0.80575;0.80575;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2013;8.35;0;;2;;0.566666666666667;0.766666666666667;0.77962962962963;66;75.4166666666667;11;94.2298850574713;0;0.277215189873418;0.55253164556962;0.827848101265823;-11.5544303797468;8;5.13636363636364;1.69575757575758;2.80201342281879;-46.4311320754717;-44.7957547169811;-44.3938679245283;-39.3528301886792;-40.6150943396226;-42.9396226415094;26.8357142857143;72.7022471910112;68.5606060606061;;210.181818181818;1.68850574712644;345.396962025316;150.410759493671;80.1945569620253;45.4891139240506;14.3421518987342;;2.69252873563218;0.00359195402298851;0.26301724137931;0.0170977011494253;0.985431034482759;1.00255747126437;8.11954022988506;0.124942528735632;7.85459770114943;0.0362541899441341;-16.5640526315789;514.073544303797;501.666455696203;499.789746835443;479.677215189873;465.08;;61.5212121212121;12.6074712643678;;-10.3089240506329;;;1.50625;1.0551724137931;11.5977011494253;60.0650887573965;
2000-EAG-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;1;0.384707602339181;0.375973684210526;;;0.419811403508772;;;;0.465061403508772;;;;;0.524027777777778;;0.245331871345029;0.242526315789474;1;;;0.866375;0.866375;;;;;1;1;0.488105263157895;0.439545321637427;;0.591359649122807;0.502592105263158;0.478437134502924;0.514688596491228;0.80575;0.80575;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2013;8.35;0;;2;;0.566666666666667;0.766666666666667;0.77962962962963;66;75.4166666666667;11;94.2298850574713;0;0.277215189873418;0.55253164556962;0.827848101265823;-11.5544303797468;8;5.13636363636364;1.69575757575758;2.80201342281879;-46.4311320754717;-44.7957547169811;-44.3938679245283;-39.3528301886792;-40.6150943396226;-42.9396226415094;26.8357142857143;72.7022471910112;68.5606060606061;;210.181818181818;1.68850574712644;345.396962025316;150.410759493671;80.1945569620253;45.4891139240506;14.3421518987342;;2.69252873563218;0.00359195402298851;0.26301724137931;0.0170977011494253;0.985431034482759;1.00255747126437;8.11954022988506;0.124942528735632;7.85459770114943;0.0362541899441341;-16.5640526315789;514.073544303797;501.666455696203;499.789746835443;479.677215189873;465.08;;61.5212121212121;12.6074712643678;;-10.3089240506329;;;1.50625;1.0551724137931;11.5977011494253;60.0650887573965;
2000-EAG-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;0.5825;0.283956349206349;0.279521825396825;;;0.391678571428571;;;;0.339769841269841;;;;;0.456896825396825;;0.11102380952381;0.106797619047619;0.5825;;;0.71775;0.71775;;;;;0.8425;0.8425;0.408759920634921;0.363416666666667;;0.533142857142857;0.446968253968254;0.539696428571429;0.40056746031746;0.7535;0.7535;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2012.66666666667;11.3333333333333;;;8.33333333333333;;0.325;0.683333333333333;0.567521367521368;120;129.923841059603;31.049815498155;703.159159159159;;;;;;14.2;7.75436241610738;2.5006711409396;15.8634686346863;-19.9162162162162;-19.0949324324324;-17.1408783783784;-7.86148648648649;-5.85608108108108;-14.3554054054054;28.0756756756757;271.631921824104;62.1339285714286;;344.496644295302;3.35083612040134;;;;;;;4.27926421404682;0.0230939597315436;1.56201342281879;0.0602348993288591;0.873775167785235;0.932775919732441;6.34719471947195;0.215855855855856;7.73900602409639;0.038071186440678;;;;;;;;86.9665551839465;9.39405940594059;11;;;;1.55714285714286;0.523597359735974;16.243670886076;50.0769230769231;
2000-EAG-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000-EAG-5;M6b;;;;;;;;;;;;;;;;;;;;;;0.71775;0.71775;;;;;0.8425;0.8425;;;;;;;;0.7535;0.7535;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2012.66666666667;11.3333333333333;;;8.33333333333333;;0.325;0.683333333333333;0.567521367521368;120;129.923841059603;31.049815498155;703.159159159159;;;;;;14.2;7.75436241610738;2.5006711409396;15.8634686346863;-19.9162162162162;-19.0949324324324;-17.1408783783784;-7.86148648648649;-5.85608108108108;-14.3554054054054;28.0756756756757;271.631921824104;62.1339285714286;;344.496644295302;3.35083612040134;;;;;;;4.27926421404682;0.0230939597315436;1.56201342281879;0.0602348993288591;0.873775167785235;0.932775919732441;6.34719471947195;0.215855855855856;7.73900602409639;0.038071186440678;;;;;;;;86.9665551839465;9.39405940594059;11;;;;1.55714285714286;0.523597359735974;16.243670886076;50.0769230769231;
2000-EAG-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;0.624;0.254610119047619;0.1995625;;;0.292440476190476;;;;0.183928571428571;;;;;0.349377976190476;;0.159821428571429;0.121875;0.624;;;;;;;;;;;0.398919642857143;0.273547619047619;;0.543107142857143;0.347098214285714;0.750119047619048;0.1456875;;;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2013;0.25;0.0166666666666667;;1.36666666666667;;0.416666666666667;1.06666666666667;0.439285714285714;71.5;101.14798206278;45.8240223463687;150.328888888889;0;0.292105263157895;0.58421052631579;0.876315789473684;1.16842105263158;18.7586206896552;7.80279069767442;2.50697674418605;22.5810055865922;1.00568181818182;3.40227272727273;5.47556818181818;19.5556818181818;15.8079545454545;6.29147727272727;35.8;110.034188034188;61.8421052631579;;263.302325581395;2.6046511627907;260.038947368421;76.9268421052632;28.3373684210526;12.7763157894737;7.02736842105263;;3.93953488372093;0.0078093023255814;0.502152777777778;0.0454651162790698;1.28806976744186;1.33167441860465;8.02079646017699;0.273333333333333;7.92345132743363;0.129854166666667;0.974315789473684;447.442105263158;440.031578947368;436.021052631579;427.910526315789;432.184210526316;;116.753488372093;12.7433628318584;;2.99557894736842;;;2.12;0.696888888888889;16.5098039215686;23.3349282296651;
2000-EAG-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000-EAG-7;M6b;;;;;;;;;;;;;;;;;;;;;;0.895625;0.895625;;;;;0.920875;0.920875;;;;;;;;0.822125;0.822125;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2014;5.5;0.05;0;17.5;85;0.6;0.8;0.961538461538461;;74.5042016806723;25.3364485981308;65.984496124031;;;;;;;6.29411764705882;2.0563025210084;14.481308411215;0.148780487804878;0.521951219512195;2.16219512195122;11.3390243902439;9.89268292682927;4.90243902439024;28.4;62.5426356589147;71.1052631578947;;185.126050420168;1.86899224806202;;;;;;;2.81317829457364;0.00201550387596899;0.177738095238095;0.0183730158730159;0.923100775193798;0.953095238095238;8.0968992248062;0.161860465116279;7.79457364341085;0.0504761904761905;;;;;;;;70.327731092437;12.5992248062016;;;;;1.86666666666667;0.657364341085271;14.3247863247863;35.6803278688525;
2000-EAG-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_Amstellandboezem;M6b;;0.449511111111111;0.381955555555556;;;0.460577777777778;;;;0.4766;;;;;0.680755555555556;;0.218155555555556;0.208822222222222;;;;0.895625;0.895625;;;;;0.920875;0.920875;0.562688888888889;0.512511111111111;;0.675466666666667;0.642444444444444;0.6768;0.625177777777778;0.822125;0.822125;;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M6b;2014;5.5;0.05;0;17.5;85;0.6;0.8;0.961538461538461;;74.5042016806723;25.3364485981308;65.984496124031;;;;;;;6.29411764705882;2.0563025210084;14.481308411215;0.148780487804878;0.521951219512195;2.16219512195122;11.3390243902439;9.89268292682927;4.90243902439024;28.4;62.5426356589147;71.1052631578947;;185.126050420168;1.86899224806202;;;;;;;2.81317829457364;0.00201550387596899;0.177738095238095;0.0183730158730159;0.923100775193798;0.953095238095238;8.0968992248062;0.161860465116279;7.79457364341085;0.0504761904761905;;;;;;;;70.327731092437;12.5992248062016;;;;;1.86666666666667;0.657364341085271;14.3247863247863;35.6803278688525;
2010-EAG-1;2010-GAF_F002.xlsx;2010;;M8;VEEN;Doorspoeling;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;330.739230891024;80.2007342441415;149.4535939903;0;20.8841684124404;-2.5;0.5;0.347071935773701;10.9319268881419;2011.7358490566;6.16981132075472;;-1.91596332511706;121971.202772969;31.6735901490777;-0.660463248034438;300.765029981796;-6027.48850207678;527.484770211098;0;2802.87504713389;0;837.018428156675;930.866459976001;16.4515488044563;1500;0;0;0;0.0696547173793283;398.952980716149;41.7683348248807;446.66065811545;0;0;0;0;5726.72347209499;0;0;2.68421034707253;0;1.60316352871025;2.67436971851318;0.0472651296797331;1.43649483223519;0;0;0;8.33822012968399e-05;0.050515276432734;0;26.8421034707253;0;2.40474529306537;2.67436971851318;0.0472651296797331;0.718247416117595;0;0;0;3.33528805187359e-05;;;;;0;0.267436971851318;8.44558693841219;32.7372796574145;2012-03-01 12:33:57;41.1828665958267;(0.3,0.5];0.35;14.675;0.575508479619229;;;;;;NL11_OvWa_2010-EAG-1_Diemerpo;M8;;0.2309;0.294666666666667;;0.406666666666667;0.464166666666667;;0.8767;0.0957;0.238666666666667;;0.676383333333333;;;;0.573366666666667;0.20745;0.20745;;;;;;;;;;;;0.259333333333333;0.2787;;0.287666666666667;0.262266666666667;0.409116666666667;0.18885;;;;;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2010;57.5;;;6.25;;0.3;0.375;0.854166666666667;;88.9705882352941;27.7142857142857;155.25;;;;;;;5.70882352941176;1.77941176470588;9.73809523809524;0.583333333333333;1.95833333333333;2.65;11.5833333333333;10.1166666666667;3.86666666666667;;97.6136363636364;;;278.235294117647;2.01590909090909;;;;;;;2.35454545454545;0.0045;0.434886363636364;0.02375;0.322045454545455;0.342386363636364;7.02045454545455;0.405;7.82954545454545;;;;;;;;;45.1176470588235;12.1363636363636;;;;;1.15;0.713636363636364;11.7954545454545;36.9302325581395;
2010-EAG-2;2010-GAF_F002.xlsx;2010;;M8;VEEN;Doorspoeling;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;330.739230891024;80.2007342441415;149.4535939903;0;20.8841684124404;-2.5;0.5;0.347071935773701;10.9319268881419;2011.7358490566;6.16981132075472;;-1.91596332511706;121971.202772969;31.6735901490777;-0.660463248034438;300.765029981796;-6027.48850207678;527.484770211098;0;2802.87504713389;0;837.018428156675;930.866459976001;16.4515488044563;1500;0;0;0;0.0696547173793283;398.952980716149;41.7683348248807;446.66065811545;0;0;0;0;5726.72347209499;0;0;2.68421034707253;0;1.60316352871025;2.67436971851318;0.0472651296797331;1.43649483223519;0;0;0;8.33822012968399e-05;0.050515276432734;0;26.8421034707253;0;2.40474529306537;2.67436971851318;0.0472651296797331;0.718247416117595;0;0;0;3.33528805187359e-05;;;;;0;0.267436971851318;8.44558693841219;32.7372796574145;2012-03-01 12:33:57;41.1828665958267;(0.3,0.5];0.35;14.675;0.575508479619229;;;;;;NL11_OvWa_2010-EAG-2_Diemerpo;M8;;0.212766666666667;0.212433333333333;;0.454;0.384666666666667;;0.9;0.0176;0.0896666666666667;;0.933333333333333;;;;0.833166666666667;0.173333333333333;0.173333333333333;;;;;;;;;;;;0.187866666666667;0.203333333333333;;0.162366666666667;0.194233333333333;0.221733333333333;0.180466666666667;;;;;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2010;65;;;18.75;;0.425;0.475;0.916666666666667;;87.7272727272727;20.8658536585366;80.8837209302326;;;;;;;6.49090909090909;2.16060606060606;7.45121951219512;0.05;0.25;5.56666666666667;2.16666666666667;3.86666666666667;6.53333333333333;;78.046511627907;;;302.424242424242;2.64883720930233;;;;;;;2.8753488372093;0.00727906976744186;0.977906976744186;0.015;0.210813953488372;0.227558139534884;4.91162790697674;0.820697674418605;7.46279069767442;;;;;;;;;36.9090909090909;11.0558139534884;;;;;0.375;0.375581395348837;11.9767441860465;14.0952380952381;
